Column1,genre,year,word,freq
4,록/메탈,2007,사람,28
10,록/메탈,2007,내,29
11,록/메탈,2007,사랑,37
21,록/메탈,2007,난,11
23,록/메탈,2007,나,27
29,록/메탈,2007,눈물,15
20,록/메탈,2007,말,20
44,록/메탈,2007,번,10
32,록/메탈,2007,너,24
9,록/메탈,2007,가슴,11
17,록/메탈,2007,죄,15
21,록/메탈,2007,인해,10
0,록/메탈,2008,너,37
54,록/메탈,2008,랄라라,18
59,록/메탈,2008,날,10
1,록/메탈,2008,사랑,27
13,록/메탈,2008,거짓말,14
19,록/메탈,2008,나,12
2,록/메탈,2009,너,17
14,록/메탈,2009,다시,10
15,록/메탈,2009,넌,16
18,록/메탈,2009,난,12
24,록/메탈,2009,바,11
25,록/메탈,2009,사랑,12
27,록/메탈,2009,나,15
38,록/메탈,2009,꿈,13
2,록/메탈,2010,말,20
6,록/메탈,2010,그,23
7,록/메탈,2010,눈물,11
13,록/메탈,2010,사랑,60
17,록/메탈,2010,너,16
24,록/메탈,2010,니,12
30,록/메탈,2010,내,35
39,록/메탈,2010,밤,11
54,록/메탈,2010,나,20
31,록/메탈,2010,굿바이,12
0,록/메탈,2010,외톨이야,22
1,록/메탈,2011,때,10
2,록/메탈,2011,그녀,19
3,록/메탈,2011,나,13
4,록/메탈,2011,말,28
11,록/메탈,2011,달이,12
12,록/메탈,2011,좋아,11
14,록/메탈,2011,사랑,27
21,록/메탈,2011,너,20
1,록/메탈,2011,날,13
11,록/메탈,2011,난,10
5,록/메탈,2011,오,13
6,록/메탈,2011,막걸리,22
0,록/메탈,2012,그,25
7,록/메탈,2012,말,20
10,록/메탈,2012,나,23
11,록/메탈,2012,제발,10
16,록/메탈,2012,하나,11
21,록/메탈,2012,밤,22
23,록/메탈,2012,그대,33
24,록/메탈,2012,없는,12
31,록/메탈,2012,너,48
36,록/메탈,2012,내,19
41,록/메탈,2012,날,13
9,록/메탈,2012,그래,18
13,록/메탈,2012,꽃송이,13
17,록/메탈,2012,거리,15
25,록/메탈,2012,그게,10
26,록/메탈,2012,어려운,10
21,록/메탈,2012,당신,10
3,록/메탈,2012,이,30
11,록/메탈,2012,둘,13
22,록/메탈,2012,사랑,44
33,록/메탈,2012,또,15
38,록/메탈,2012,좋아요,16
0,록/메탈,2012,여수,10
2,록/메탈,2012,바다,16
61,록/메탈,2012,마음,12
36,록/메탈,2012,난,11
25,록/메탈,2012,지독하게,12
1,록/메탈,2013,난,21
2,록/메탈,2013,너,36
7,록/메탈,2013,니,11
8,록/메탈,2013,생각,11
9,록/메탈,2013,넌,12
12,록/메탈,2013,내,24
14,록/메탈,2013,걸,15
16,록/메탈,2013,게,14
22,록/메탈,2013,그,12
0,록/메탈,2013,그대,21
13,록/메탈,2013,네,16
17,록/메탈,2013,인연,10
20,록/메탈,2013,사랑,27
29,록/메탈,2013,나,14
12,록/메탈,2013,이,11
15,록/메탈,2013,말,19
30,록/메탈,2013,둘,15
40,록/메탈,2013,더,10
4,록/메탈,2013,거리,11
32,록/메탈,2013,오,10
34,록/메탈,2013,그때,10
37,록/메탈,2013,라라,10
32,록/메탈,2013,마디,12
3,록/메탈,2014,나,11
9,록/메탈,2014,그대,25
3,록/메탈,2014,이,10
11,록/메탈,2014,둘,10
14,록/메탈,2015,또,10
97,록/메탈,2015,이,11
105,록/메탈,2015,라라라,16
0,록/메탈,2015,그대,15
11,록/메탈,2015,둘,10
63,록/메탈,2016,사랑,13
0,록/메탈,2016,그대,15
3,록/메탈,2016,이,13
11,록/메탈,2016,둘,10
1,록/메탈,2016,당신,11
10,록/메탈,2017,사랑,12
11,록/메탈,2018,나,15
11,록/메탈,2018,너,10
0,록/메탈,2019,나,10
1,록/메탈,2019,사랑,12
10,록/메탈,2019,내,29
24,록/메탈,2019,그녀,14
54,록/메탈,2019,그,11
68,록/메탈,2019,난,11
71,록/메탈,2019,지금,12
76,록/메탈,2019,말,10
23,록/메탈,2019,밤,13
24,록/메탈,2019,당신,10
0,록/메탈,2019,너,37
22,록/메탈,2019,네,11
2,록/메탈,2019,마음,11
10,록/메탈,2020,내,14
21,록/메탈,2020,너,28
43,록/메탈,2020,이,12
54,록/메탈,2020,말,15
38,록/메탈,2020,다시,10
0,발라드,1969,마리아,35
1,발라드,1969,사랑,10
0,발라드,1970,가시,12
1,발라드,1970,내야,12
6,발라드,1975,너,15
15,발라드,1975,내,10
31,발라드,1975,소리,10
4,발라드,1976,우리,12
14,발라드,1976,그,12
19,발라드,1976,사랑,17
3,발라드,1976,내,13
17,발라드,1976,마음,13
1,발라드,1976,노래,13
5,발라드,1976,안녕,11
27,발라드,1976,라라라,12
12,발라드,1977,내,10
17,발라드,1977,나나,10
4,발라드,1978,얄리,36
5,발라드,1978,얄라,16
6,발라드,1978,셩,12
3,발라드,1978,우리,11
0,발라드,1978,나,19
1,발라드,1978,어떡해,15
16,발라드,1978,그,10
20,발라드,1978,난,13
4,발라드,1978,곳,10
2,발라드,1979,나,14
3,발라드,1979,그,25
4,발라드,1979,사람,22
37,발라드,1979,내,19
6,발라드,1979,당신,10
0,발라드,1980,이,12
12,발라드,1980,당신,10
25,발라드,1980,생각,11
0,발라드,1980,바,18
1,발라드,1980,야야,18
2,발라드,1980,너,13
2,발라드,1981,당신,15
5,발라드,1981,나,25
1,발라드,1981,그대,29
5,발라드,1981,사랑,27
7,발라드,1981,그,20
20,발라드,1982,안녕,12
0,발라드,1982,꾀꼬리,22
1,발라드,1982,나,13
3,발라드,1982,술래,11
11,발라드,1983,내,10
18,발라드,1983,나,12
19,발라드,1983,사랑,26
20,발라드,1983,어쩌란,12
21,발라드,1983,말,16
22,발라드,1983,이,13
25,발라드,1983,가슴,11
4,발라드,1983,꽃,11
15,발라드,1983,난,12
16,발라드,1983,아니야,18
0,발라드,1984,바람,15
1,발라드,1984,그대,25
2,발라드,1984,모습,14
4,발라드,1984,난,10
7,발라드,1984,그,25
9,발라드,1984,밤,12
11,발라드,1984,내,13
12,발라드,1984,가슴,22
20,발라드,1984,나,32
21,발라드,1984,사랑,54
24,발라드,1984,너,13
25,발라드,1984,우리,50
12,발라드,1984,빛,10
25,발라드,1984,속,25
33,발라드,1984,당신,16
40,발라드,1984,눈물,30
42,발라드,1984,마음,36
5,발라드,1984,꿈,22
9,발라드,1984,날,12
4,발라드,1984,곳,15
21,발라드,1984,하늘,10
8,발라드,1984,사람,16
9,발라드,1984,그냥,10
0,발라드,1984,저,17
5,발라드,1984,님,10
18,발라드,1984,이,21
32,발라드,1984,수,10
33,발라드,1984,아아,10
13,발라드,1984,생각,13
18,발라드,1984,하나,13
0,발라드,1985,바람,10
1,발라드,1985,그대,47
4,발라드,1985,난,14
7,발라드,1985,그,34
9,발라드,1985,밤,30
11,발라드,1985,내,34
12,발라드,1985,가슴,27
20,발라드,1985,나,89
21,발라드,1985,사랑,87
24,발라드,1985,너,23
25,발라드,1985,우리,50
26,발라드,1985,추억,17
5,발라드,1985,없는,12
25,발라드,1985,속,32
32,발라드,1985,새,14
33,발라드,1985,당신,11
40,발라드,1985,눈물,31
42,발라드,1985,마음,52
1,발라드,1985,날,11
2,발라드,1985,생각,22
8,발라드,1985,시절,11
14,발라드,1985,옛날,11
2,발라드,1985,곁,13
4,발라드,1985,사람,20
18,발라드,1985,말,15
19,발라드,1985,이,30
22,발라드,1985,만남,10
29,발라드,1985,다시,10
17,발라드,1985,곳,17
21,발라드,1985,먼,11
23,발라드,1985,눈,13
7,발라드,1985,수,31
11,발라드,1985,아주,13
7,발라드,1985,꿈,10
25,발라드,1985,시간,11
28,발라드,1985,것,28
30,발라드,1985,타고,11
5,발라드,1985,잎,12
8,발라드,1985,장미,19
22,발라드,1985,같은,11
21,발라드,1985,하나,22
24,발라드,1985,세월,10
25,발라드,1985,뿐,10
52,발라드,1985,좋아해,18
18,발라드,1985,헤헤,12
21,발라드,1985,기타,10
23,발라드,1985,동전,10
0,발라드,1986,당신,31
3,발라드,1986,내,78
11,발라드,1986,말,26
17,발라드,1986,난,32
2,발라드,1986,이,22
4,발라드,1986,그대,110
5,발라드,1986,바람,20
8,발라드,1986,갈바람,12
9,발라드,1986,지금,20
14,발라드,1986,마음,34
18,발라드,1986,아하,10
0,발라드,1986,오늘밤,13
7,발라드,1986,나,122
20,발라드,1986,눈물,30
22,발라드,1986,이제,30
25,발라드,1986,네,13
26,발라드,1986,모습,16
28,발라드,1986,골목길,10
31,발라드,1986,없는,19
0,발라드,1986,사랑,113
7,발라드,1986,간다,38
14,발라드,1986,것,16
15,발라드,1986,다시,13
19,발라드,1986,가슴,35
26,발라드,1986,해,31
28,발라드,1986,꿈,23
32,발라드,1986,우리,27
33,발라드,1986,추억,19
35,발라드,1986,괜찮아요,10
37,발라드,1986,그,47
39,발라드,1986,날,23
17,발라드,1986,하늘,15
2,발라드,1986,하나,10
14,발라드,1986,밤,20
21,발라드,1986,알,23
24,발라드,1986,루,15
34,발라드,1986,너,36
14,발라드,1986,세상,12
17,발라드,1986,곁,17
15,발라드,1986,새,10
13,발라드,1986,슬픔,19
9,발라드,1986,속,14
20,발라드,1986,젠,13
20,발라드,1986,수,21
3,발라드,1986,빈,15
7,발라드,1986,젊음,10
17,발라드,1986,무엇,12
0,발라드,1986,스잔,16
15,발라드,1986,좋아해,14
7,발라드,1987,때,16
8,발라드,1987,경아,11
9,발라드,1987,너,50
13,발라드,1987,지금,16
15,발라드,1987,마음,41
17,발라드,1987,아무,10
18,발라드,1987,말,55
22,발라드,1987,나,106
23,발라드,1987,눈,21
24,발라드,1987,이슬,22
25,발라드,1987,내,71
27,발라드,1987,생각,21
29,발라드,1987,날,43
32,발라드,1987,오늘,14
33,발라드,1987,네,19
3,발라드,1987,그대,158
4,발라드,1987,그,37
6,발라드,1987,빗,11
7,발라드,1987,소리,12
8,발라드,1987,하늘,19
10,발라드,1987,햇살,12
24,발라드,1987,어떤,17
26,발라드,1987,미소,11
27,발라드,1987,세월,14
0,발라드,1987,꿈,28
4,발라드,1987,난,37
9,발라드,1987,여인,10
10,발라드,1987,밤,34
13,발라드,1987,어디,16
18,발라드,1987,모습,27
19,발라드,1987,사람,28
21,발라드,1987,가을,16
0,발라드,1987,사랑,154
4,발라드,1987,곁,21
10,발라드,1987,눈물,31
13,발라드,1987,슬픔,31
15,발라드,1987,가슴,31
20,발라드,1987,더,11
4,발라드,1987,이제,39
5,발라드,1987,홀로,12
12,발라드,1987,알,10
14,발라드,1987,서로,16
18,발라드,1987,못,12
19,발라드,1987,우리,33
23,발라드,1987,혼자,13
24,발라드,1987,어때요,10
33,발라드,1987,수,26
35,발라드,1987,어떻게,11
36,발라드,1987,하나,12
5,발라드,1987,것,28
6,발라드,1987,저,12
14,발라드,1987,마도,10
8,발라드,1987,없어요,10
8,발라드,1987,젠,15
18,발라드,1987,속,14
15,발라드,1987,추억,13
22,발라드,1987,다시,13
6,발라드,1987,왜,11
19,발라드,1987,이,39
7,발라드,1987,바람,20
19,발라드,1987,비,10
24,발라드,1987,슬픈,11
16,발라드,1987,없는,15
3,발라드,1987,풀잎,16
29,발라드,1987,어둠,10
26,발라드,1987,모두,13
0,발라드,1987,현아,15
17,발라드,1987,당신,31
12,발라드,1987,골목길,11
0,발라드,1988,속,38
1,발라드,1988,내,79
3,발라드,1988,당신,44
4,발라드,1988,곳,20
7,발라드,1988,바람,17
9,발라드,1988,수,52
10,발라드,1988,없는,19
13,발라드,1988,슬픔,21
19,발라드,1988,그,62
29,발라드,1988,슬픈,14
31,발라드,1988,날,54
0,발라드,1988,비,17
2,발라드,1988,곁,24
3,발라드,1988,그대,172
7,발라드,1988,사람,16
8,발라드,1988,가을,15
12,발라드,1988,난,41
13,발라드,1988,것,33
16,발라드,1988,세월,17
17,발라드,1988,뒤,16
18,발라드,1988,나,90
19,발라드,1988,이,62
21,발라드,1988,다시,29
30,발라드,1988,눈물,20
38,발라드,1988,우리,27
39,발라드,1988,사랑,148
43,발라드,1988,마음,31
0,발라드,1988,말,62
3,발라드,1988,모습,36
11,발라드,1988,그리움,15
15,발라드,1988,저,13
16,발라드,1988,멀리,18
25,발라드,1988,모두,10
20,발라드,1988,줄,10
4,발라드,1988,얼굴,10
10,발라드,1988,이제,29
17,발라드,1988,오,28
6,발라드,1988,밤,40
13,발라드,1988,모든,18
15,발라드,1988,정녕,11
20,발라드,1988,영원히,11
4,발라드,1988,세상,22
15,발라드,1988,해,16
16,발라드,1988,시간,14
17,발라드,1988,안,18
23,발라드,1988,같은,18
8,발라드,1988,없어,15
24,발라드,1988,생각,15
0,발라드,1988,거리,13
26,발라드,1988,너,24
22,발라드,1988,채,12
24,발라드,1988,울,22
35,발라드,1988,지난날,15
5,발라드,1988,가슴,15
16,발라드,1988,기억,14
5,발라드,1988,왜,10
16,발라드,1988,이별,25
12,발라드,1988,아름다운,12
22,발라드,1988,홀로,12
3,발라드,1988,눈,19
7,발라드,1988,추억,28
14,발라드,1988,싫어,10
16,발라드,1988,옛날,11
14,발라드,1988,그런,14
23,발라드,1988,언제,10
28,발라드,1988,서울,36
0,발라드,1988,소설,10
2,발라드,1988,연인,16
4,발라드,1988,장미,11
30,발라드,1988,젠,12
9,발라드,1988,때,12
6,발라드,1988,있어,12
0,발라드,1988,현아,15
11,발라드,1988,모나리자,16
3,발라드,1989,그대,148
16,발라드,1989,날,47
20,발라드,1989,가슴,24
22,발라드,1989,오늘,14
23,발라드,1989,있는,11
27,발라드,1989,안녕,10
0,발라드,1989,너,48
2,발라드,1989,나,95
5,발라드,1989,우리,44
6,발라드,1989,사랑,167
7,발라드,1989,모두,16
12,발라드,1989,홀로,19
13,발라드,1989,추억,28
14,발라드,1989,눈,30
15,발라드,1989,내,84
17,발라드,1989,울,14
22,발라드,1989,수,43
28,발라드,1989,그,48
33,발라드,1989,것,19
38,발라드,1989,이제,26
4,발라드,1989,없는,32
5,발라드,1989,기억,20
10,발라드,1989,슬픔,20
18,발라드,1989,아래,12
22,발라드,1989,모습,25
27,발라드,1989,바람,34
29,발라드,1989,아름다운,20
30,발라드,1989,세상,25
38,발라드,1989,저,14
39,발라드,1989,별,18
40,발라드,1989,하늘,15
10,발라드,1989,모든,12
12,발라드,1989,파도,10
14,발라드,1989,마음,43
18,발라드,1989,곳,12
21,발라드,1989,멀리,18
24,발라드,1989,기쁨,11
3,발라드,1989,맘,13
5,발라드,1989,시간,15
7,발라드,1989,곁,24
4,발라드,1989,없네,11
7,발라드,1989,사람,25
8,발라드,1989,이,42
20,발라드,1989,눈물,33
28,발라드,1989,두,15
3,발라드,1989,거리,17
5,발라드,1989,난,21
1,발라드,1989,세월,15
2,발라드,1989,말,42
16,발라드,1989,당신,13
22,발라드,1989,구름,10
16,발라드,1989,속,25
20,발라드,1989,젠,19
21,발라드,1989,밤,28
32,발라드,1989,다시,30
28,발라드,1989,왜,11
36,발라드,1989,걸,11
5,발라드,1989,줄,12
15,발라드,1989,꿈,12
5,발라드,1989,이별,15
0,발라드,1989,해,10
23,발라드,1989,하나,16
12,발라드,1989,지난,13
17,발라드,1989,때,11
36,발라드,1989,슬픈,12
38,발라드,1989,같은,10
13,발라드,1989,노래,13
21,발라드,1989,상처,11
4,발라드,1989,젊은,10
3,발라드,1990,당신,25
4,발라드,1990,눈물,44
5,발라드,1990,것,29
7,발라드,1990,슬픔,21
9,발라드,1990,아픔,11
11,발라드,1990,미소,24
12,발라드,1990,사랑,146
13,발라드,1990,난,41
14,발라드,1990,생각,35
15,발라드,1990,웃음,14
17,발라드,1990,마음,62
19,발라드,1990,나,145
2,발라드,1990,내,109
3,발라드,1990,슬픈,29
4,발라드,1990,얼굴,10
6,발라드,1990,하늘,18
8,발라드,1990,그리움,15
9,발라드,1990,눈,39
17,발라드,1990,바람,15
20,발라드,1990,왜,15
23,발라드,1990,가슴,29
0,발라드,1990,너,95
1,발라드,1990,처음,11
3,발라드,1990,날,46
4,발라드,1990,소리,14
11,발라드,1990,길,16
19,발라드,1990,밤,46
20,발라드,1990,멀리,11
25,발라드,1990,말,62
26,발라드,1990,그대,152
34,발라드,1990,그,66
0,발라드,1990,젠,35
1,발라드,1990,모두,17
6,발라드,1990,다시,32
12,발라드,1990,그날,11
19,발라드,1990,이제,30
20,발라드,1990,알,17
21,발라드,1990,수,59
27,발라드,1990,세월,21
28,발라드,1990,뒤,11
2,발라드,1990,이,36
3,발라드,1990,세상,21
9,발라드,1990,뿐,13
13,발라드,1990,하나,14
17,발라드,1990,그냥,10
18,발라드,1990,오늘,11
21,발라드,1990,곳,26
29,발라드,1990,더,14
31,발라드,1990,없어,19
5,발라드,1990,모습,46
10,발라드,1990,속,49
20,발라드,1990,눈빛,12
27,발라드,1990,없는,32
31,발라드,1990,지난,15
32,발라드,1990,추억,26
13,발라드,1990,있는,12
14,발라드,1990,지나,11
15,발라드,1990,얘기,22
21,발라드,1990,때,23
1,발라드,1990,바다,23
11,발라드,1990,시간,28
13,발라드,1990,꿈,18
22,발라드,1990,우리,32
27,발라드,1990,두,11
28,발라드,1990,손,13
37,발라드,1990,해,11
3,발라드,1990,못,15
8,발라드,1990,모든,13
1,발라드,1990,거리,18
6,발라드,1990,어디,16
17,발라드,1990,많은,19
23,발라드,1990,아름다운,13
24,발라드,1990,위,10
29,발라드,1990,잠,10
20,발라드,1990,오,14
21,발라드,1990,사람,45
33,발라드,1990,기억,17
17,발라드,1990,로라,14
10,발라드,1990,작은,11
27,발라드,1990,라라라라,20
0,발라드,1990,나나,26
41,발라드,1990,한번,14
13,발라드,1990,맘,15
34,발라드,1990,보고,24
35,발라드,1990,파,12
1,발라드,1990,여자,17
5,발라드,1990,착각,12
4,발라드,1990,젊은,10
0,발라드,1991,그녀,18
1,발라드,1991,곳,19
6,발라드,1991,오늘,17
9,발라드,1991,날,42
10,발라드,1991,마음,53
12,발라드,1991,가슴,38
22,발라드,1991,내,114
23,발라드,1991,모습,55
24,발라드,1991,더,29
25,발라드,1991,못,16
29,발라드,1991,말,76
32,발라드,1991,속,54
34,발라드,1991,것,62
35,발라드,1991,같아,11
36,발라드,1991,하늘,16
40,발라드,1991,어디,34
41,발라드,1991,한번,24
48,발라드,1991,밤,43
53,발라드,1991,바람,18
54,발라드,1991,이,35
58,발라드,1991,나나,10
0,발라드,1991,그대,148
1,발라드,1991,눈물,50
2,발라드,1991,같은,11
4,발라드,1991,나,160
8,발라드,1991,추억,22
9,발라드,1991,하나,22
14,발라드,1991,슬픈,20
17,발라드,1991,홀로,12
18,발라드,1991,사람,35
19,발라드,1991,사랑,142
20,발라드,1991,기억,24
21,발라드,1991,곁,22
23,발라드,1991,그,95
24,발라드,1991,시간,37
26,발라드,1991,다시,29
33,발라드,1991,슬픔,18
35,발라드,1991,너,130
2,발라드,1991,지금,16
5,발라드,1991,눈,21
10,발라드,1991,아픔,13
12,발라드,1991,뒤,13
3,발라드,1991,길,18
10,발라드,1991,맘,16
12,발라드,1991,위해,10
17,발라드,1991,있어,15
19,발라드,1991,얘기,16
6,발라드,1991,난,57
8,발라드,1991,수,65
17,발라드,1991,젠,38
21,발라드,1991,없어,24
30,발라드,1991,그런,17
36,발라드,1991,세상,15
9,발라드,1991,많은,18
14,발라드,1991,보고,28
15,발라드,1991,또,21
16,발라드,1991,언제,13
18,발라드,1991,아무런,13
27,발라드,1991,왜,16
4,발라드,1991,손,10
6,발라드,1991,미소,18
22,발라드,1991,이제,39
23,발라드,1991,혼자,21
24,발라드,1991,때,26
37,발라드,1991,알,17
42,발라드,1991,좋은,10
47,발라드,1991,서로,15
4,발라드,1991,모든,22
13,발라드,1991,꿈,18
16,발라드,1991,있는,16
18,발라드,1991,거리,24
28,발라드,1991,웃음,14
30,발라드,1991,다른,12
32,발라드,1991,모두,12
33,발라드,1991,채,12
34,발라드,1991,아무,17
35,발라드,1991,생각,42
41,발라드,1991,멀리,16
4,발라드,1991,당신,18
9,발라드,1991,없는,25
20,발라드,1991,향,11
30,발라드,1991,저,12
24,발라드,1991,작은,13
53,발라드,1991,마지막,10
12,발라드,1991,만날,12
16,발라드,1991,네,10
28,발라드,1991,친구,11
36,발라드,1991,뿐,21
63,발라드,1991,걸,25
26,발라드,1991,세월,16
2,발라드,1991,지난,15
7,발라드,1991,우리,27
28,발라드,1991,이별,36
32,발라드,1991,울,10
10,발라드,1991,눈빛,13
18,발라드,1991,그리움,16
14,발라드,1991,우린,17
31,발라드,1991,외로움,11
4,발라드,1991,얼굴,10
8,발라드,1991,해도,11
35,발라드,1991,파,12
23,발라드,1991,굿바이,12
25,발라드,1991,서나,10
39,발라드,1991,짧은,12
