,genre,year,word,freq
19,성인가요,1982,하늘,7
22,성인가요,1982,곁,12
25,성인가요,1982,오늘,9
26,성인가요,1982,여인,36
27,성인가요,1982,입니다,6
2,성인가요,1982,있게,5
3,성인가요,1982,해,5
4,성인가요,1982,손길,5
6,성인가요,1982,인생,6
10,성인가요,1982,당신,21
18,성인가요,1982,눈길,5
22,성인가요,1982,그,23
27,성인가요,1982,속,7
5,성인가요,1982,네,8
7,성인가요,1982,눈물,9
11,성인가요,1982,것,70
17,성인가요,1982,나,25
21,성인가요,1982,마지막,5
27,성인가요,1982,너,15
28,성인가요,1982,모습,7
2,성인가요,1982,여기,6
5,성인가요,1982,이,17
13,성인가요,1982,님이시,6
16,성인가요,1982,이제,7
18,성인가요,1982,저,5
1,성인가요,1982,춤,6
3,성인가요,1982,밤,12
5,성인가요,1982,못,11
6,성인가요,1982,어디,7
1,성인가요,1982,사람,5
7,성인가요,1982,일,9
10,성인가요,1982,순간,9
11,성인가요,1982,노래,14
4,성인가요,1982,없는,19
12,성인가요,1982,독도,6
13,성인가요,1982,우리땅,6
5,성인가요,1982,바윗돌,8
19,성인가요,1982,끝,6
25,성인가요,1982,바람,15
6,성인가요,1982,이름,11
12,성인가요,1982,부산,6
13,성인가요,1982,갈매기,6
11,성인가요,1982,없네,6
3,성인가요,1982,향기,9
17,성인가요,1982,이별,7
26,성인가요,1982,우리,6
0,성인가요,1982,왜,6
0,성인가요,1982,아무,8
2,성인가요,1982,언덕,8
4,성인가요,1982,잡초,22
5,성인가요,1982,한송이,8
6,성인가요,1982,꽃,8
7,성인가요,1982,라면,8
9,성인가요,1982,있을텐데,8
13,성인가요,1982,있으면은,8
21,성인가요,1982,여자,6
1,성인가요,1982,음악,5
2,성인가요,1982,제발,5
3,성인가요,1982,틀,5
1,성인가요,1981,나,54
4,성인가요,1981,엄마,10
5,성인가요,1981,왜,10
14,성인가요,1981,어디,5
16,성인가요,1981,마음,28
17,성인가요,1981,하늘,11
24,성인가요,1981,랄라라,6
0,성인가요,1981,낙엽,6
1,성인가요,1981,하나,9
11,성인가요,1981,다시,8
22,성인가요,1981,꿈,6
27,성인가요,1981,길,17
1,성인가요,1981,여자,7
4,성인가요,1981,당신,12
12,성인가요,1981,생각,11
13,성인가요,1981,눈물,9
18,성인가요,1981,손,10
20,성인가요,1981,말,8
28,성인가요,1981,사람,7
30,성인가요,1981,사랑,29
38,성인가요,1981,바람,11
46,성인가요,1981,얼굴,6
0,성인가요,1981,나나,6
5,성인가요,1981,너,15
15,성인가요,1981,외로워,6
1,성인가요,1981,님,5
12,성인가요,1981,내,22
14,성인가요,1981,능수버들,5
13,성인가요,1981,고향,9
15,성인가요,1981,그,28
20,성인가요,1981,가슴,7
11,성인가요,1981,못,7
0,성인가요,1981,그대,8
2,성인가요,1981,이,9
3,성인가요,1981,밤,13
6,성인가요,1981,려오,5
7,성인가요,1981,모습,5
8,성인가요,1981,어둠,5
11,성인가요,1981,노래,10
11,성인가요,1981,별,9
2,성인가요,1981,걸,6
3,성인가요,1981,어떻게,6
4,성인가요,1981,외로운,5
10,성인가요,1981,꽃,5
12,성인가요,1981,속,5
0,성인가요,1981,덕수궁,6
1,성인가요,1981,돌담,15
3,성인가요,1981,옛날,6
8,성인가요,1981,일편단심,6
9,성인가요,1981,민들레,8
10,성인가요,1981,제,7
11,성인가요,1981,의,7
12,성인가요,1981,오늘밤,6
13,성인가요,1981,행복하세요,6
1,성인가요,1983,사람,23
5,성인가요,1983,사랑,27
9,성인가요,1983,눈물,10
11,성인가요,1983,당신,26
12,성인가요,1983,때,5
16,성인가요,1983,꿈,7
18,성인가요,1983,수많은,6
23,성인가요,1983,그대,9
24,성인가요,1983,곁,5
27,성인가요,1983,그,16
29,성인가요,1983,다시,6
32,성인가요,1983,내,31
33,성인가요,1983,가슴,5
9,성인가요,1983,수,5
12,성인가요,1983,나,13
13,성인가요,1983,마음,26
5,성인가요,1983,때문,6
9,성인가요,1983,바람,9
13,성인가요,1983,미소,6
25,성인가요,1983,이제,6
28,성인가요,1983,없는,9
23,성인가요,1983,날,15
0,성인가요,1983,세상,9
2,성인가요,1983,모두,9
3,성인가요,1983,천사,14
4,성인가요,1983,라면,6
14,성인가요,1983,우리,6
19,성인가요,1983,노래,6
25,성인가요,1983,보고,5
3,성인가요,1983,좀,11
9,성인가요,1983,말,8
17,성인가요,1983,아리랑,6
18,성인가요,1983,쓰리랑,6
1,성인가요,1983,너,5
2,성인가요,1983,하나,9
34,성인가요,1983,또,5
39,성인가요,1983,생각,7
0,성인가요,1983,솔개,7
9,성인가요,1983,속,8
0,성인가요,1983,서나,6
0,성인가요,1984,나나,27
2,성인가요,1984,때,20
6,성인가요,1984,저,22
7,성인가요,1984,세월,7
8,성인가요,1984,속,19
9,성인가요,1984,모두,10
11,성인가요,1984,건,10
12,성인가요,1984,그것,8
13,성인가요,1984,인생,7
16,성인가요,1984,알,8
17,성인가요,1984,사랑,69
20,성인가요,1984,시작,9
21,성인가요,1984,수,16
23,성인가요,1984,끝,12
24,성인가요,1984,없네,5
26,성인가요,1984,시간,9
29,성인가요,1984,우리,31
30,성인가요,1984,것,13
32,성인가요,1984,무엇,7
0,성인가요,1984,당신,13
5,성인가요,1984,사람,16
6,성인가요,1984,눈물,28
11,성인가요,1984,뜨거운,6
12,성인가요,1984,추억,10
19,성인가요,1984,아쉬운,5
20,성인가요,1984,미련,7
21,성인가요,1984,마음,44
3,성인가요,1984,나,35
4,성인가요,1984,너,15
6,성인가요,1984,우린,7
9,성인가요,1984,그냥,13
10,성인가요,1984,서로,11
14,성인가요,1984,얼굴,9
22,성인가요,1984,말,11
31,성인가요,1984,이제,31
35,성인가요,1984,모습,9
1,성인가요,1984,그대,49
4,성인가요,1984,날,20
17,성인가요,1984,꿈,13
2,성인가요,1984,쓸쓸한,8
3,성인가요,1984,기억,7
5,성인가요,1984,그,15
6,성인가요,1984,길,9
10,성인가요,1984,이별,7
17,성인가요,1984,같은,5
19,성인가요,1984,못,7
21,성인가요,1984,난,18
26,성인가요,1984,내,28
27,성인가요,1984,가슴,39
29,성인가요,1984,일,6
31,성인가요,1984,작은,12
0,성인가요,1984,바람,15
10,성인가요,1984,밤,15
11,성인가요,1984,눈,7
14,성인가요,1984,이,27
17,성인가요,1984,싫어,6
22,성인가요,1984,해도,5
0,성인가요,1984,그래,6
1,성인가요,1984,발길,9
2,성인가요,1984,빗물,11
5,성인가요,1984,정처,5
6,성인가요,1984,누나,5
18,성인가요,1984,외로운,5
18,성인가요,1984,하늘,7
0,성인가요,1984,어둠,7
9,성인가요,1984,멀리,8
23,성인가요,1984,상처,12
25,성인가요,1984,잠,6
41,성인가요,1984,슬픔,5
1,성인가요,1984,때문,5
15,성인가요,1984,없는,32
14,성인가요,1984,바보,6
30,성인가요,1984,안녕,6
1,성인가요,1984,영화,6
2,성인가요,1984,카사블랑카,9
17,성인가요,1984,불빛,5
31,성인가요,1984,슬프게,5
32,성인가요,1984,준,7
2,성인가요,1984,여자,13
13,성인가요,1984,지금,11
14,성인가요,1984,주지,6
15,성인가요,1984,마오,6
16,성인가요,1984,영원히,6
19,성인가요,1984,아득한,6
20,성인가요,1984,미로,6
6,성인가요,1984,고니,6
7,성인가요,1984,마리,13
15,성인가요,1984,날개,9
22,성인가요,1984,다시,13
0,성인가요,1984,세계,7
4,성인가요,1984,꽃,6
15,성인가요,1984,곳,17
16,성인가요,1984,달라,7
0,성인가요,1984,하루,12
1,성인가요,1984,한번,16
29,성인가요,1984,있을,5
4,성인가요,1984,이기,6
6,성인가요,1984,곁,5
3,성인가요,1984,높이,9
19,성인가요,1984,도요새,8
23,성인가요,1984,가장,5
24,성인가요,1984,새,21
8,성인가요,1984,아파트,5
23,성인가요,1984,아무,13
3,성인가요,1984,살,18
2,성인가요,1984,이름,12
0,성인가요,1985,당신,28
5,성인가요,1985,사람,30
6,성인가요,1985,눈물,23
12,성인가요,1985,추억,10
13,성인가요,1985,어떻게,6
14,성인가요,1985,수,28
15,성인가요,1985,있나,6
20,성인가요,1985,미련,14
21,성인가요,1985,마음,26
26,성인가요,1985,하나요,6
2,성인가요,1985,사랑,127
3,성인가요,1985,알,18
5,성인가요,1985,없어요,13
8,성인가요,1985,가슴,36
10,성인가요,1985,그대,50
11,성인가요,1985,작은,16
12,성인가요,1985,준,7
13,성인가요,1985,상처,10
14,성인가요,1985,주지,6
15,성인가요,1985,마오,7
16,성인가요,1985,영원히,6
17,성인가요,1985,끝,6
18,성인가요,1985,시작,8
19,성인가요,1985,아득한,6
20,성인가요,1985,미로,6
24,성인가요,1985,것,19
28,성인가요,1985,이별,5
32,성인가요,1985,진실,7
0,성인가요,1985,이제,15
5,성인가요,1985,내,34
6,성인가요,1985,곁,8
9,성인가요,1985,말,25
10,성인가요,1985,못,7
11,성인가요,1985,이,21
14,성인가요,1985,같은,7
15,성인가요,1985,불빛,6
17,성인가요,1985,밤,8
19,성인가요,1985,길,5
30,성인가요,1985,남아,6
32,성인가요,1985,때,6
34,성인가요,1985,가야,6
7,성인가요,1985,님,41
9,성인가요,1985,어둠,5
11,성인가요,1985,멀리,10
16,성인가요,1985,바람,41
19,성인가요,1985,오늘,7
20,성인가요,1985,잠,15
22,성인가요,1985,속,9
26,성인가요,1985,날,21
2,성인가요,1985,홀로,6
6,성인가요,1985,비,6
7,성인가요,1985,슬픔,13
11,성인가요,1985,때문,7
12,성인가요,1985,아픔,16
14,성인가요,1985,생각,7
1,성인가요,1985,많은,5
2,성인가요,1985,여자,7
5,성인가요,1985,자,6
11,성인가요,1985,입니다,5
17,성인가요,1985,나,68
22,성인가요,1985,거,7
27,성인가요,1985,꽃,9
0,성인가요,1985,그,28
1,성인가요,1985,누구,6
3,성인가요,1985,눈동자,5
7,성인가요,1985,모습,9
10,성인가요,1985,바보,8
11,성인가요,1985,같지만,8
13,성인가요,1985,수가,10
14,성인가요,1985,없어,6
16,성인가요,1985,얼굴,6
17,성인가요,1985,난,17
20,성인가요,1985,하나,10
23,성인가요,1985,뒤,7
25,성인가요,1985,저,5
27,성인가요,1985,아픈,7
30,성인가요,1985,겨울비,8
31,성인가요,1985,머리,8
8,성인가요,1985,창,5
29,성인가요,1985,한번,6
30,성인가요,1985,다시,6
33,성인가요,1985,있다면,12
34,성인가요,1985,영혼,6
1,성인가요,1985,별,5
4,성인가요,1985,너,27
12,성인가요,1985,그리움,9
13,성인가요,1985,외로움,9
4,성인가요,1985,외로운,9
9,성인가요,1985,주네,7
11,성인가요,1985,꽃잎,13
15,성인가요,1985,애뜻,5
0,성인가요,1985,세월,14
1,성인가요,1985,가끔,5
20,성인가요,1985,인생,10
3,성인가요,1985,섬,14
11,성인가요,1985,바위,5
17,성인가요,1985,소녀,11
19,성인가요,1985,환상,12
32,성인가요,1985,어디,5
2,성인가요,1985,무슨,5
9,성인가요,1985,정말,5
17,성인가요,1985,어차피,10
21,성인가요,1985,아무런,6
9,성인가요,1985,사연,7
9,성인가요,1985,없는,8
35,성인가요,1985,기도,10
17,성인가요,1985,젠,7
40,성인가요,1985,노래,6
42,성인가요,1985,혼자,8
2,성인가요,1985,우리,18
14,성인가요,1985,왜,6
21,성인가요,1985,뭐,6
22,성인가요,1985,어렵나요,6
25,성인가요,1985,타조,6
14,성인가요,1985,구름,7
18,성인가요,1985,라면,12
11,성인가요,1985,세상,11
16,성인가요,1985,그리워서,8
23,성인가요,1985,랄라라,8
24,성인가요,1985,라라라라,8
7,성인가요,1985,이상하다,8
24,성인가요,1985,파,10
16,성인가요,1985,파도,7
13,성인가요,1985,아그네스,16
15,성인가요,1985,서러워,8
1,성인가요,1985,고독,5
15,성인가요,1985,오소,6
19,성인가요,1985,이몸,8
0,성인가요,1986,그,51
1,성인가요,1986,누구,8
4,성인가요,1986,비,10
7,성인가요,1986,모습,10
8,성인가요,1986,내,20
10,성인가요,1986,바보,8
11,성인가요,1986,같지만,8
12,성인가요,1986,나,54
14,성인가요,1986,없어,13
16,성인가요,1986,얼굴,7
17,성인가요,1986,난,17
18,성인가요,1986,사랑,81
20,성인가요,1986,하나,8
21,성인가요,1986,눈물,19
22,성인가요,1986,바람,21
23,성인가요,1986,뒤,7
24,성인가요,1986,당신,12
25,성인가요,1986,저,11
27,성인가요,1986,아픈,9
28,성인가요,1986,마음,38
29,성인가요,1986,홀로,11
30,성인가요,1986,겨울비,8
31,성인가요,1986,머리,8
3,성인가요,1986,말,14
7,성인가요,1986,있어요,5
8,성인가요,1986,오늘,8
10,성인가요,1986,날,12
13,성인가요,1986,한번,10
17,성인가요,1986,어차피,8
18,성인가요,1986,사람,35
19,성인가요,1986,수,19
20,성인가요,1986,있나,5
24,성인가요,1986,슬픔,13
25,성인가요,1986,아픔,10
13,성인가요,1986,아그네스,16
14,성인가요,1986,기도,8
15,성인가요,1986,서러워,8
17,성인가요,1986,인생,8
20,성인가요,1986,꽃잎,14
0,성인가요,1986,생각,11
2,성인가요,1986,남아,6
3,성인가요,1986,가슴,23
5,성인가요,1986,그대,40
9,성인가요,1986,허공,6
10,성인가요,1986,속,14
17,성인가요,1986,미련,6
0,성인가요,1986,철,7
1,성인가요,1986,없던,7
6,성인가요,1986,이별,9
7,성인가요,1986,불타는,6
12,성인가요,1986,우리,22
14,성인가요,1986,추억,15
20,성인가요,1986,다시,13
7,성인가요,1986,때문,5
7,성인가요,1986,왜,12
12,성인가요,1986,후회,6
0,성인가요,1986,간다,8
1,성인가요,1986,정,5
2,성인가요,1986,님,6
3,성인가요,1986,거리,5
4,성인가요,1986,지금,18
6,성인가요,1986,얼마나,10
9,성인가요,1986,순간,15
24,성인가요,1986,불빛,7
29,성인가요,1986,때,12
4,성인가요,1986,어디,5
8,성인가요,1986,너,32
10,성인가요,1986,파란,17
11,성인가요,1986,꿈,6
13,성인가요,1986,없는,6
14,성인가요,1986,곳,8
18,성인가요,1986,밤,12
21,성인가요,1986,눈,10
31,성인가요,1986,자꾸만,6
35,성인가요,1986,한마디,8
40,성인가요,1986,고이,5
9,성인가요,1986,맴,6
16,성인가요,1986,그리워,5
18,성인가요,1986,하늘,6
27,성인가요,1986,그리운,7
10,성인가요,1986,무엇,6
19,성인가요,1986,별,5
21,성인가요,1986,영원히,10
25,성인가요,1986,곁,6
28,성인가요,1986,있을까,8
13,성인가요,1986,세상,9
18,성인가요,1986,작은,6
3,성인가요,1986,이,6
22,성인가요,1986,시절,6
23,성인가요,1986,또,18
27,성인가요,1986,세월,11
29,성인가요,1986,많은,6
1,성인가요,1986,나라,16
36,성인가요,1986,모두,11
1,성인가요,1986,산,5
63,성인가요,1986,고독,6
77,성인가요,1986,것,8
88,성인가요,1986,소리,6
2,성인가요,1986,있어도,5
1,성인가요,1986,물레,6
19,성인가요,1986,가지,10
5,성인가요,1986,여인,8
0,성인가요,1987,내,28
4,성인가요,1987,너,41
5,성인가요,1987,순간,9
6,성인가요,1987,홀로,5
9,성인가요,1987,바람,9
15,성인가요,1987,고독,6
17,성인가요,1987,당신,18
20,성인가요,1987,생각,10
22,성인가요,1987,곳,6
24,성인가요,1987,하나,7
25,성인가요,1987,그,31
33,성인가요,1987,연기,6
37,성인가요,1987,추억,11
0,성인가요,1987,밤,10
2,성인가요,1987,말,7
3,성인가요,1987,슬픔,9
4,성인가요,1987,그대,31
7,성인가요,1987,그리움,8
8,성인가요,1987,눈,11
10,성인가요,1987,때,21
11,성인가요,1987,가슴,23
14,성인가요,1987,있어도,6
15,성인가요,1987,좋은,5
16,성인가요,1987,사람,33
17,성인가요,1987,그리워,8
18,성인가요,1987,아픈,5
19,성인가요,1987,우리,14
21,성인가요,1987,마음,36
22,성인가요,1987,남아,9
24,성인가요,1987,소리,11
1,성인가요,1987,나,51
5,성인가요,1987,여인,11
6,성인가요,1987,영원히,8
8,성인가요,1987,지금,18
10,성인가요,1987,비,6
16,성인가요,1987,가지,8
17,성인가요,1987,그리운,6
1,성인가요,1987,위,6
14,성인가요,1987,기억,8
25,성인가요,1987,별,6
26,성인가요,1987,눈물,17
31,성인가요,1987,사랑,53
32,성인가요,1987,웃음,6
6,성인가요,1987,울,6
10,성인가요,1987,때문,5
13,성인가요,1987,날,14
16,성인가요,1987,곁,5
21,성인가요,1987,수,7
6,성인가요,1987,모습,12
22,성인가요,1987,어디,8
12,성인가요,1987,반짝,6
17,성인가요,1987,더,6
18,성인가요,1987,이상,6
39,성인가요,1987,이슬,13
10,성인가요,1987,안개,6
12,성인가요,1987,아침,5
2,성인가요,1987,세월,6
3,성인가요,1987,꿈,10
18,성인가요,1987,이,10
21,성인가요,1987,위해,5
42,성인가요,1987,것,9
1,성인가요,1987,저,7
12,성인가요,1987,속,18
16,성인가요,1987,블루스,5
19,성인가요,1987,음악,6
10,성인가요,1987,모두,11
0,성인가요,1987,워,8
2,성인가요,1987,요,11
10,성인가요,1987,가요,6
16,성인가요,1987,이름,6
18,성인가요,1987,왜,5
22,성인가요,1987,길,5
27,성인가요,1987,몸,7
12,성인가요,1987,젠,7
0,성인가요,1987,어떻게,8
17,성인가요,1987,나이팅게일,6
9,성인가요,1987,빈,6
19,성인가요,1987,누가,8
0,성인가요,1988,나,54
3,성인가요,1988,위,6
4,성인가요,1988,너,32
5,성인가요,1988,이슬,12
6,성인가요,1988,모습,13
8,성인가요,1988,우리,17
9,성인가요,1988,날,21
10,성인가요,1988,안개,6
11,성인가요,1988,새벽,7
13,성인가요,1988,때,17
14,성인가요,1988,기쁨,11
15,성인가요,1988,눈물,13
1,성인가요,1988,슬픔,9
4,성인가요,1988,있어요,7
5,성인가요,1988,그날,7
6,성인가요,1988,생각,16
9,성인가요,1988,빈,6
10,성인가요,1988,밤,25
11,성인가요,1988,마음,22
12,성인가요,1988,어디,9
14,성인가요,1988,하나,5
16,성인가요,1988,곳,6
19,성인가요,1988,누가,8
20,성인가요,1988,사람,17
24,성인가요,1988,사랑,53
25,성인가요,1988,가슴,14
27,성인가요,1988,있는,7
1,성인가요,1988,길,6
10,성인가요,1988,이,12
12,성인가요,1988,소리,5
18,성인가요,1988,꿈,9
22,성인가요,1988,고독,8
24,성인가요,1988,속,16
27,성인가요,1988,젠,18
28,성인가요,1988,모두,7
31,성인가요,1988,기억,6
35,성인가요,1988,추억,8
36,성인가요,1988,그리움,6
3,성인가요,1988,그,34
6,성인가요,1988,수,18
11,성인가요,1988,행여,5
12,성인가요,1988,오늘,5
13,성인가요,1988,다시,9
22,성인가요,1988,오늘밤,9
